	Feature	Coefficient
1221	msp_1434	0.0
1225	msp_1439	0.0
1227	msp_1441c	0.0
1228	msp_1442	0.0
1549	msp_2127	0.0
1548	msp_2111	0.0
1547	msp_2078	0.0
1232	msp_1449	0.0
1546	msp_2074	0.0
1540	msp_2012	0.0
1235	msp_1452	0.0
1545	msp_2066	0.0
1544	msp_2054	0.0
1542	msp_2050	0.0
1541	msp_2028	0.0
1237	msp_1455	0.0
1238	msp_1457	0.0
1239	msp_1458	0.0
1492	msp_1907	0.0
0	msp_0001	0.0
623	msp_0682	0.0
652	msp_0720	0.0
602	msp_0658	0.0
168	msp_0181	0.0
400	msp_0434	0.0
600	msp_0656	0.0
653	msp_0721	0.0
235	msp_0252	0.0
154	msp_0165	0.0
394	msp_0428	0.0
597	msp_0653	0.0
658	msp_0726	0.0
757	msp_0839	0.0
819	msp_0912	0.0
756	msp_0838	0.0
753	msp_0835	0.0
820	msp_0913	0.0
591	msp_0646	0.0
666	msp_0735	0.0
668	msp_0738	0.0
749	msp_0829	0.0
388	msp_0420	0.0
382	msp_0413	0.0
633	msp_0695	0.0
824	msp_0918	0.0
231	msp_0248	0.0
646	msp_0710	0.0
95	msp_0101	0.0
808	msp_0900	0.0
435	msp_0470	0.0
202	msp_0217	0.0
216	msp_0233	0.0
200	msp_0215	0.0
331	msp_0358	0.0
622	msp_0681	0.0
783	msp_0869	0.0
446	msp_0481	0.0
797	msp_0886	0.0
452	msp_0491	0.0
218	msp_0235	0.0
611	msp_0669	0.0
778	msp_0863	0.0
456	msp_0496	0.0
640	msp_0703	0.0
459	msp_0499	0.0
803	msp_0895	0.0
609	msp_0667	0.0
641	msp_0704	0.0
408	msp_0443	0.0
805	msp_0897	0.0
462	msp_0502	0.0
807	msp_0899	0.0
370	msp_0400	0.0
673	msp_0745	0.0
485	msp_0529	0.0
559	msp_0614	0.0
700	msp_0774	0.0
554	msp_0607	0.0
726	msp_0803	0.0
553	msp_0606	0.0
725	msp_0802	0.0
850	msp_0951	0.0
851	msp_0952	0.0
520	msp_0568	0.0
853	msp_0954	0.0
854	msp_0955	0.0
722	msp_0798	0.0
523	msp_0571	0.0
855	msp_0957	0.0
856	msp_0958	0.0
721	msp_0797	0.0
323	msp_0349	0.0
549	msp_0601c	0.0
720	msp_0796	0.0
704	msp_0778	0.0
340	msp_0367	0.0
532	msp_0580	0.0
328	msp_0355	0.0
708	msp_0782	0.0
709	msp_0783	0.0
3	msp_0004	0.0
305	msp_0330	0.0
344	msp_0372	0.0
424	msp_0459	0.0
743	msp_0822	0.0
494	msp_0539	0.0
684	msp_0758	0.0
831	msp_0928	0.0
563	msp_0618	0.0
502	msp_0548	0.0
361	msp_0390	0.0
680	msp_0752	0.0
840	msp_0941	0.0
301	msp_0326	0.0
732	msp_0810	0.0
353	msp_0382	0.0
697	msp_0771	0.0
740	msp_0819	0.0
358	msp_0387	0.0
765	msp_0847	-1.0524945182729378e-07
472	msp_0512	-2.2015737150677362e-06
1756	msp_2420	-2.9134454794426275e-06
475	msp_0516	-4.4033048153263195e-06
1273	msp_1511c	-7.367711447666267e-06
1506	msp_1931	-7.887065127874232e-06
768	msp_0851	-1.715577330093696e-05
1611	msp_2223	-2.2125413682401258e-05
1960	msp_2894	-2.336634695453513e-05
368	msp_0398	-2.4334440945372203e-05
577	msp_0632	-2.724487903669739e-05
674	msp_0746	-2.882245492148824e-05
899	msp_1011	-2.9156420252824467e-05
663	msp_0732	-3.075927419647689e-05
1135	msp_1312	-3.189652349181204e-05
1440	msp_1784	-3.264326713107344e-05
298	msp_0323	-3.458259612870077e-05
1291	msp_1538	-3.700575542973797e-05
773	msp_0856	-4.2232369663776916e-05
321	msp_0347	-4.620550775614592e-05
1057	msp_1205	-4.757993076486301e-05
1092	msp_1252	-4.757993076486301e-05
468	msp_0508	-4.757993076486301e-05
1301	msp_1551	-4.757993076486301e-05
1464	msp_1856	-4.757993076486301e-05
118	msp_0127	-4.757993076486301e-05
1445	msp_1817	-4.757993076486301e-05
1390	msp_1687	-4.757993076486301e-05
343	msp_0370	-5.343153827969855e-05
637	msp_0699	-5.498249622027693e-05
564	msp_0619	-6.156155837509033e-05
304	msp_0329	-7.262301225748662e-05
93	msp_0099	-7.531919170881086e-05
1156	msp_1342	-7.624437686056482e-05
268	msp_0288	-8.560506074642656e-05
1167	msp_1357	-8.598525796487435e-05
1344	msp_1622	-8.666945075246205e-05
1380	msp_1674	-8.948919949172023e-05
1249	msp_1469	-9.36040472728111e-05
1749	msp_2407	-9.7384756683897e-05
1657	msp_2275	-9.764732304001246e-05
464	msp_0504	-9.972691314213157e-05
1854	msp_2600	-0.00010082904158117854
1385	msp_1679	-0.0001077025341486108
1261	msp_1485	-0.0001090197716332501
1602	msp_2213	-0.00011692837330482079
310	msp_0336	-0.00011802802490825232
754	msp_0836	-0.0001234020803088597
736	msp_0815	-0.00012340208030886041
1402	msp_1708	-0.00012340208030886041
1174	msp_1364	-0.00012340208030886041
745	msp_0824	-0.00012340208030886041
1295	msp_1542	-0.00012340208030886041
1368	msp_1659c	-0.00012340208030886041
869	msp_0975	-0.00012340208030886041
996	msp_1129	-0.00012340208030886041
1270	msp_1503c	-0.00012340208030886041
1263	msp_1491	-0.00012340208030886041
946	msp_1068	-0.00012340208030886041
944	msp_1066	-0.00012340208030886041
1267	msp_1497	-0.00012340208030886041
659	msp_0727	-0.00012340208030886041
1671	msp_2295	-0.00012591199779643001
664	msp_0733	-0.0001262739723504676
453	msp_0492	-0.00012944429446678664
1685	msp_2318	-0.00013150960058695376
1147	msp_1331	-0.00013413874219644973
859	msp_0961	-0.0001398938567505043
1451	msp_1834	-0.00014027208265603294
1846	msp_2588	-0.00014029217400456564
1222	msp_1435	-0.0001435614384831369
58	msp_0062	-0.00014478615946570642
1701	msp_2344	-0.00014751017934176857
60	msp_0064	-0.00015437681530184718
385	msp_0417	-0.0001547318058821668
1338	msp_1610	-0.00015547606415393028
968	msp_1097	-0.00015547606415393028
1062	msp_1213	-0.00015547606415393028
1069	msp_1221	-0.00015547606415393028
879	msp_0985	-0.00015547606415393028
1258	msp_1482	-0.00015547606415393028
750	msp_0830	-0.00015547606415393028
713	msp_0788	-0.00015547606415393028
927	msp_1047	-0.00015547606415393028
1101	msp_1264c	-0.00015773072859274906
155	msp_0168	-0.00016063755925887254
217	msp_0234	-0.0001685803653125882
1974	msp_2927	-0.0001715328767496589
227	msp_0244	-0.00017761959712338487
1381	msp_1675	-0.0001800120354071517
1148	msp_1332	-0.0001800120354071517
1339	msp_1611	-0.00018001203540715243
1529	msp_1976	-0.00018001203540715243
1374	msp_1667	-0.00018001203540715243
1226	msp_1440	-0.00018001203540715243
1346	msp_1627	-0.00018001203540715243
717	msp_0793	-0.00018001203540715243
1486	msp_1893	-0.00018001203540715243
1201	msp_1400	-0.00018001203540715243
390	msp_0423	-0.00018001203540715243
1889	msp_2684	-0.00018001203540715243
1333	msp_1605	-0.00018001203540715243
1543	msp_2053	-0.00018001203540715243
1281	msp_1524	-0.00018001203540715243
585	msp_0640	-0.00018001203540715243
764	msp_0846	-0.00018001203540715243
1419	msp_1743	-0.00018001203540715243
788	msp_0875	-0.00018001203540715243
90	msp_0096	-0.00018001203540715243
1285	msp_1528	-0.00018001203540715243
656	msp_0724	-0.00018001203540715896
1091	msp_1251	-0.0001807081715757097
841	msp_0942	-0.00018170065868571095
1287	msp_1530c	-0.00018471924648342565
1913	msp_2795	-0.0001852612687791097
1729	msp_2380	-0.00018655630226037674
113	msp_0121	-0.00019206415471877822
83	msp_0088	-0.00019244571910361952
870	msp_0976	-0.00019444180007294497
1134	msp_1311	-0.00019520325413534346
410	msp_0445	-0.0001994135749599648
515	msp_0563	-0.0001998345690219893
1575	msp_1034	-0.00020661063025941204
964	msp_1093	-0.00020709844571897777
357	msp_0386	-0.00021205775534578012
450	msp_0489	-0.00021233744574602193
576	msp_0631	-0.00021516462471491573
1277	msp_1516	-0.0002154126636173911
346	msp_0374	-0.00021845926984572045
166	msp_0179	-0.00022199445641754613
793	msp_0881	-0.0002270997565411952
589	msp_0644	-0.00022806696033881929
1720	msp_2370	-0.00023047550228419864
45	msp_0048	-0.000234668162103619
66	msp_0070	-0.00023841927471902332
561	msp_0616	-0.00023890674619398428
607	msp_0665	-0.00024170703443701733
1194	msp_1389	-0.00024397132138459152
919	msp_1038	-0.0002464139894345778
181	msp_0194	-0.0002471421787034035
1567	msp_0486	-0.00024836151208715616
1388	msp_1684	-0.0002520886645980879
1240	msp_1459	-0.0002530415531921506
338	msp_0365	-0.00025546858618026184
949	msp_1071	-0.0002564057990839894
251	msp_0269	-0.0002564057990839894
816	msp_0909	-0.0002564057990839894
810	msp_0902	-0.0002564057990839894
1247	msp_1467	-0.0002564057990839894
973	msp_1102	-0.0002564057990839894
1478	msp_1881	-0.0002564057990839894
1046	msp_1192	-0.0002564057990839894
977	msp_1107	-0.0002564057990839894
1216	msp_1422	-0.0002564057990839894
661	msp_0729	-0.0002564057990839894
473	msp_0513	-0.0002564057990839894
238	msp_0255	-0.0002564057990839894
885	msp_0993	-0.0002564057990839894
318	msp_0344	-0.0002564057990839894
556	msp_0611	-0.0002564057990839894
1397	msp_1699	-0.0002564057990839894
495	msp_0540	-0.0002564057990839894
484	msp_0528	-0.0002564057990839894
729	msp_0807	-0.0002564057990839894
492	msp_0537	-0.0002564057990839894
862	msp_0965	-0.0002564057990839894
545	msp_0597	-0.0002564057990839894
913	msp_1029	-0.0002564057990839894
727	msp_0804	-0.0002564057990839894
1071	msp_1225	-0.0002564057990839894
1248	msp_1468	-0.0002564057990839901
610	msp_0668	-0.0002564057990839901
25	msp_0027	-0.00025926323983464685
427	msp_0462	-0.00025960828318152964
1578	msp_1191c	-0.00026151513129047847
1723	msp_2373	-0.00026356136023391403
662	msp_0730	-0.00026819188033105245
796	msp_0885	-0.0002711899522092404
685	msp_0759	-0.000273478139742888
1172	msp_1362	-0.0002737437095115559
430	msp_0465	-0.0002804180184590701
716	msp_0792	-0.00028043299603589515
643	msp_0706	-0.0002837148688566962
1527	msp_1971	-0.00028741932869330816
1165	msp_1355	-0.0002890728664720238
1536	msp_1994	-0.0002890728664720238
1359	msp_1649	-0.0002890728664720238
924	msp_1044	-0.0002890728664720238
1491	msp_1905	-0.0002890728664720238
1453	msp_1844	-0.0002890728664720238
1265	msp_1493	-0.0002890728664720238
1244	msp_1464	-0.00029013172435005504
1627	msp_2240	-0.0002920171849101462
690	msp_0764	-0.0002942051679475607
648	msp_0712	-0.000296527698261364
1815	msp_2532	-0.00029769567577693533
1573	msp_0974c	-0.0003021833349660522
627	msp_0688	-0.0003050209253998705
225	msp_0242	-0.00030560995267102755
171	msp_0184	-0.0003125490045488507
1560	msp_0166	-0.0003146977896992156
1163	msp_1353	-0.0003157904072579901
1089	msp_1248	-0.0003178895889614213
1168	msp_1358	-0.0003205219421382039
989	msp_1122	-0.0003254059818275747
148	msp_0159	-0.00032724563971456045
1197	msp_1396c	-0.00032950854552708266
719	msp_0795	-0.0003295257398416992
1180	msp_1372	-0.0003315530908271855
1230	msp_1444	-0.0003324012432610341
1841	msp_2580	-0.00033362339909540545
574	msp_0629	-0.00033652963751360827
1275	msp_1513	-0.000336755663820608
366	msp_0396	-0.0003390826238124712
507	msp_0554	-0.00034226028571740703
1686	msp_2320	-0.0003428520999751378
371	msp_0401	-0.00034291612428165915
766	msp_0848	-0.00034499346056994317
1576	msp_1040c	-0.0003450593051547508
1680	msp_2310	-0.00034652770749259084
91	msp_0097	-0.00034687879145487663
1409	msp_1720	-0.00034745076931127876
631	msp_0692	-0.00034745076931127876
128	msp_0137	-0.00034745076931127876
1426	msp_1754	-0.00034789642025166197
132	msp_0141	-0.0003517449191715385
1435	msp_1776c	-0.00035242713864719837
1613	msp_2225	-0.00035345446516033913
190	msp_0204	-0.00035426244405300535
724	msp_0801	-0.0003547842792105056
997	msp_1131	-0.000354784279210507
1104	msp_1269	-0.000354784279210507
872	msp_0978	-0.000354784279210507
197	msp_0211	-0.000354784279210507
1452	msp_1840	-0.000354784279210507
474	msp_0515	-0.000354784279210507
399	msp_0433	-0.000354784279210507
1299	msp_1549	-0.000354784279210507
414	msp_0449	-0.00035664881898755116
888	msp_0998	-0.00035933137496872253
372	msp_0402	-0.00035933137496872253
403	msp_0437c	-0.0003606833570437762
1063	msp_1214	-0.0003609963099609953
1037	msp_1179	-0.0003663865934182302
565	msp_0620	-0.00036697868763942105
1045	msp_1189	-0.0003671528930061489
1349	msp_1632	-0.00036951134474625936
482	msp_0526	-0.0003700850808879012
1257	msp_1481	-0.00037211032969660366
518	msp_0566	-0.00037420820230061285
1129	msp_1305	-0.00037546295598986476
1271	msp_1509	-0.00037759660258075895
153	msp_0164	-0.0003791640788806981
843	msp_0944	-0.0003822891918747202
29	msp_0032	-0.00038279550596874765
1931	msp_2843	-0.0003833146746031397
1058	msp_1206	-0.00039334867951026475
806	msp_0898	-0.00039559241619692
842	msp_0943	-0.0003959507493915401
267	msp_0287	-0.0003966567986686922
776	msp_0860	-0.0003972836567864356
1279	msp_1520	-0.0004016312038035423
814	msp_0907	-0.00040272943664151163
904	msp_1017	-0.0004040465663358188
136	msp_0145	-0.0004051875176391116
657	msp_0725	-0.0004058050479414871
804	msp_0896	-0.000411005358226956
1569	msp_0610	-0.00041257940420807244
738	msp_0817	-0.0004126458385287335
296	msp_0321	-0.00041408714203533726
1366	msp_1657	-0.00041408714203533726
1000	msp_1134	-0.00041408714203533726
1456	msp_1847	-0.00041408714203533726
1093	msp_1253	-0.00041408714203533726
1181	msp_1373	-0.00041408714203533726
74	msp_0078	-0.0004154682559987496
254	msp_0272	-0.0004154682559987496
1958	msp_2892	-0.0004168076811076901
928	msp_1048	-0.0004233979039742014
237	msp_0254	-0.00042366625136749844
1981	msp_2938	-0.0004284561385629116
1316	msp_1575	-0.0004324078987524513
1159	msp_1347c	-0.00043244072242830194
196	msp_0210	-0.0004372108994965045
1133	msp_1310	-0.00044012920006362174
615	msp_0673	-0.00044214026662126965
747	msp_0827	-0.00044513466900925926
193	msp_0207	-0.000447468235509804
714	msp_0790	-0.00045076379637310935
1728	msp_2379	-0.00045365090929509603
1414	msp_1732	-0.00045720823569998364
1284	msp_1527	-0.00045921009841914397
1039	msp_1181	-0.00045935307101158953
1454	msp_1845	-0.00046058760910222334
324	msp_0350	-0.00046186955240400037
1108	msp_1275	-0.00046231183357492135
676	msp_0748	-0.0004624363545236861
169	msp_0182	-0.0004625520572056241
355	msp_0384	-0.00046321641613773567
1303	msp_1553	-0.00046552672700401023
1352	msp_1639	-0.0004669447353473749
645	msp_0709	-0.00046805460264600317
916	msp_1032	-0.00046861263895677777
1049	msp_1196	-0.00046894885104466476
1243	msp_1462	-0.000470411708124096
348	msp_0376	-0.0004757270671680712
1568	msp_0603c	-0.0004758070344434514
1347	msp_1628	-0.00048086867908418094
686	msp_0760	-0.00048110425042780674
1120	msp_1291	-0.0004874670869135986
120	msp_0129	-0.0004894561947698476
1355	msp_1644	-0.0004931245374676574
1432	msp_1772c	-0.0004976356669193449
984	msp_1115	-0.0004983132242937394
1090	msp_1250	-0.0004986939144434808
688	msp_0762	-0.000510572784721292
336	msp_0363	-0.0005110536095658688
650	msp_0716	-0.0005117825379261128
375	msp_0405	-0.0005149181170620376
845	msp_0946	-0.0005164661352540322
1616	msp_2228	-0.0005201526622484004
1032	msp_1172	-0.0005226442512910867
782	msp_0868	-0.0005234747041516885
1396	msp_1698	-0.0005234747041516885
875	msp_0981	-0.000526598376843202
1517	msp_1944	-0.000526598376843202
555	msp_0608	-0.000526598376843202
1328	msp_1598	-0.000526598376843202
1084	msp_1243	-0.000526598376843202
1371	msp_1664	-0.000526598376843202
710	msp_0784	-0.000526598376843202
302	msp_0327	-0.000526598376843202
264	msp_0282	-0.000526598376843202
1502	msp_1925	-0.000526598376843202
1224	msp_1438	-0.000526598376843202
624	msp_0683	-0.000526598376843202
1556	msp_2207	-0.000526598376843202
940	msp_1061c	-0.000526598376843202
1139	msp_1318	-0.000526598376843202
438	msp_0473c	-0.0005297199446200784
223	msp_0240	-0.000530314465994623
1831	msp_2559	-0.0005344897930566342
763	msp_0845	-0.0005345017799939387
731	msp_0809	-0.0005354225080815934
1231	msp_1447	-0.000538496765739611
503	msp_0550	-0.000539932422626523
606	msp_0663	-0.0005438873720065515
1056	msp_1204	-0.0005438873720065515
236	msp_0253	-0.0005438873720065515
960	msp_1088	-0.0005438873720065515
969	msp_1098	-0.0005442733611283327
1031	msp_1171	-0.0005479287453024188
280	msp_0302	-0.0005483316394830417
1403	msp_1712	-0.0005488258786013719
187	msp_0201	-0.0005497244761401549
809	msp_0901	-0.0005506533775426523
363	msp_0392	-0.0005538132287936951
184	msp_0198	-0.0005540799100244512
629	msp_0690	-0.0005568764251473985
671	msp_0741	-0.0005568764251473985
1948	msp_2875	-0.0005568764251473985
586	msp_0641	-0.0005573112106076734
441	msp_0476	-0.0005576891529885608
501	msp_0547	-0.000559727382632392
510	msp_0558	-0.0005614017305701591
1095	msp_1256	-0.0005623577021409252
68	msp_0072	-0.000563202229979904
1298	msp_1548	-0.0005677527640847813
846	msp_0947	-0.0005712911181520574
215	msp_0232	-0.0005734477169930809
1204	msp_1404	-0.0005784794666522742
70	msp_0074	-0.0005848167281397578
772	msp_0855	-0.0005870920215132164
1740	msp_2395	-0.0005872786375510757
73	msp_0077	-0.0005899596749250522
367	msp_0397	-0.0005900880952310305
1171	msp_1361	-0.0005915362232120097
1330	msp_1600	-0.0005915362232120097
498	msp_0543c	-0.0005915362232120097
1086	msp_1245	-0.0005915362232120097
1588	msp_1783	-0.0005923511540113363
272	msp_0292	-0.0005924046106767181
1297	msp_1545	-0.00059305003515534
655	msp_0723	-0.0005940776983485668
101	msp_0108	-0.0005945280999053448
226	msp_0243	-0.0005960313991160706
884	msp_0992	-0.0005964738381899713
119	msp_0128	-0.0005966466294302458
1825	msp_2551	-0.0005984461219377876
299	msp_0324	-0.0005984531858905296
1211	msp_1413	-0.0006003428978683405
170	msp_0183	-0.0006006295870218983
207	msp_0223	-0.0006030975086859943
178	msp_0191	-0.0006043663260656653
465	msp_0505	-0.0006053855571368518
33	msp_0036	-0.000605634135471025
1014	msp_1150	-0.0006063902464774614
409	msp_0444	-0.0006075056776981556
275	msp_0297	-0.0006087084474476142
1433	msp_1773	-0.000609265246235254
1365	msp_1656	-0.0006126456717965617
488	msp_0533	-0.0006158359466948051
1826	msp_2552	-0.0006162697480728682
1694	msp_2334	-0.0006162697480728682
1788	msp_2481	-0.0006162697480728682
1642	msp_2259	-0.0006162697480728682
1852	msp_2598	-0.0006162697480728682
1137	msp_1315	-0.0006176960506189781
1829	msp_2556	-0.0006218766474957503
1921	msp_2826	-0.0006226062056756553
1773	msp_2448	-0.0006230160387515602
934	msp_1054	-0.000629104942669118
80	msp_0085	-0.0006304992421717206
1816	msp_2533	-0.0006325880394012498
1053	msp_1201	-0.0006332755287790557
861	msp_0964	-0.0006374774649202026
276	msp_0298	-0.0006395902710403908
406	msp_0441	-0.0006401141242211614
1073	msp_1228	-0.0006439552150176806
449	msp_0488	-0.0006466950962162697
1935	msp_2848	-0.000647967843815636
481	msp_0525	-0.0006495992868795913
1428	msp_1763	-0.000651219033354725
61	msp_0065	-0.0006520289368739956
308	msp_0334	-0.0006534763262657032
1378	msp_1672	-0.0006561125999798048
17	msp_0018	-0.0006562208871230249
1012	msp_1147	-0.0006607359921090199
281	msp_0303	-0.0006611765380603726
811	msp_0903	-0.0006635980433455833
1099	msp_1261	-0.0006643663975114058
1210	msp_1412	-0.0006655234278033175
141	msp_0151	-0.0006663822875628913
1038	msp_1180	-0.000669342994975831
27	msp_0029	-0.000670455854161095
1350	msp_1634	-0.0006722353172139912
162	msp_0175	-0.0006746807871065155
1574	msp_1028c	-0.0006765744331216216
65	msp_0069	-0.0006778856791346867
596	msp_0652	-0.0006805929465301655
1778	msp_2455	-0.000680670714702832
1157	msp_1343	-0.0006812691039836273
1596	msp_1801	-0.000685130887676887
1066	msp_1218	-0.000690028158243404
182	msp_0195	-0.0006903836307143422
1626	msp_2239	-0.0006918243438807191
829	msp_0926	-0.000692033970132455
965	msp_1094	-0.0006939857720580712
389	msp_0422	-0.0006946677933901425
1112	msp_1282	-0.0006963334636660521
998	msp_1132	-0.0006966651020156644
1289	msp_1533	-0.0006987706053600838
920	msp_1039	-0.0007036384668147521
1920	msp_2824	-0.0007047410515853316
1648	msp_2266	-0.0007047410515853331
734	msp_0812	-0.0007047410515853331
208	msp_0224	-0.000706017218903119
81	msp_0086	-0.0007062037736037436
614	msp_0672	-0.0007063274858255068
309	msp_0335	-0.0007071091333305637
1531	msp_1982	-0.0007079998873627822
730	msp_0808	-0.0007082414991285377
1405	msp_1714	-0.000708254442794024
455	msp_0494	-0.0007104037553865837
522	msp_0570	-0.0007123958921489226
1628	msp_2243	-0.0007163888453012404
46	msp_0049	-0.0007232788454754714
1260	msp_1484	-0.0007292178734856687
815	msp_0908	-0.0007312722117460358
1040	msp_1182	-0.000732217318564571
770	msp_0853c	-0.0007373927015324069
774	msp_0858	-0.0007377371540149032
860	msp_0963c	-0.0007382048037634295
931	msp_1051	-0.0007386366545448992
149	msp_0160	-0.0007390772174461176
514	msp_0562	-0.0007391668078731351
212	msp_0228	-0.0007392209872894017
598	msp_0654	-0.000740018139793617
386	msp_0418	-0.0007422178736872624
1300	msp_1550	-0.0007492914984340686
147	msp_0158	-0.0007497531065178919
1193	msp_1388	-0.0007503575716422708
823	msp_0917	-0.0007519050262863249
1738	msp_2393	-0.0007520671546927828
255	msp_0273	-0.000752669043933922
4	msp_0005	-0.0007527943015222851
418	msp_0453	-0.0007541068915169188
220	msp_0237	-0.0007563300620406335
1114	msp_1284	-0.0007571702979393025
817	msp_0910	-0.0007596940946427592
487	msp_0532	-0.0007607744934882015
392	msp_0425	-0.0007634181915220058
706	msp_0780	-0.0007650239088659572
1551	msp_2142	-0.0007653595342490438
836	msp_0933	-0.0007653595342490446
1897	msp_2705	-0.0007653595342490446
1477	msp_1879	-0.0007653595342490446
189	msp_0203	-0.0007688734541194292
1847	msp_2589	-0.0007701488313262146
173	msp_0186	-0.0007713629705682153
401	msp_0435	-0.0007731143360379881
952	msp_1076	-0.0007742202497727415
1170	msp_1360	-0.0007749851795071162
894	msp_1006	-0.0007821035679715507
644	msp_0707	-0.000784225413884466
1294	msp_1541	-0.0007867274738545188
830	msp_0927	-0.0007870468844900795
866	msp_0970	-0.0007885826712513725
186	msp_0200	-0.0007900022457264338
567	msp_0622	-0.0007930226288769006
798	msp_0887	-0.0007938606241436724
1884	msp_2671	-0.0007955093185443877
156	msp_0169	-0.0007959432282686702
1391	msp_1689	-0.0008028061519227084
1444	msp_1816	-0.0008035792396545864
1620	msp_2233	-0.0008062811309220393
535	msp_0584	-0.0008091040902029362
1597	msp_1802	-0.0008095000616962682
760	msp_0842	-0.000818234440437022
26	msp_0028	-0.0008182906081829752
1214	msp_1420	-0.0008219188116085397
1550	msp_2133	-0.0008241773771360053
1539	msp_2006	-0.0008241773771360053
647	msp_0711c	-0.0008241773771360053
1102	msp_1265	-0.000825476132559576
1982	msp_2940	-0.0008260232759134462
287	msp_0309	-0.0008273128296664889
266	msp_0286	-0.0008288487302505733
531	msp_0579	-0.0008290744549610065
1661	msp_2282	-0.0008343156866975625
1042	msp_1185	-0.0008350404848586994
1370	msp_1662	-0.0008361585046901243
477	msp_0518	-0.0008367819905907422
715	msp_0791	-0.0008368921665158803
1612	msp_2224	-0.0008371687554142985
491	msp_0536	-0.0008387816303188208
537	msp_0586	-0.0008392314933726237
246	msp_0263	-0.0008440702536837517
1864	msp_2625	-0.0008455193082246234
1844	msp_2586	-0.0008455193082246242
1711	msp_2358	-0.0008455193082246242
64	msp_0068	-0.0008460466207453914
1985	msp_2943	-0.0008468007754706333
230	msp_0247	-0.0008471049338198563
1097	msp_1258	-0.0008479636306320856
1950	msp_2882	-0.0008481477479234118
157	msp_0170	-0.000855254738247375
744	msp_0823	-0.0008613186678169954
327	msp_0354	-0.0008618287784786928
608	msp_0666	-0.0008630236784501621
558	msp_0613	-0.00086352565518912
569	msp_0624	-0.0008655455367014116
929	msp_1049	-0.0008678675046020312
1094	msp_1254	-0.000870349351001531
379	msp_0410	-0.0008715193951368133
415	msp_0450	-0.0008718170030520204
761	msp_0843	-0.000874584262994025
1704	msp_2347	-0.0008755706590522448
1763	msp_2430	-0.0008755706590522448
1895	msp_2698	-0.0008755706590522448
1902	msp_2723	-0.0008755706590522448
1881	msp_2665	-0.0008755706590522448
1827	msp_2554	-0.0008755706590522448
1595	msp_1794	-0.0008755706590522448
1843	msp_2584	-0.0008755706590522448
1833	msp_2562	-0.0008755706590522448
426	msp_0461	-0.0008787667882802304
1251	msp_1472c	-0.0008802691444615537
578	msp_0633	-0.0008808864209966431
145	msp_0156	-0.0008817040930097902
1121	msp_1292	-0.000882182305900286
234	msp_0251	-0.0008856772913136941
912	msp_1027	-0.0008866307982014584
204	msp_0220	-0.000889980830295179
1798	msp_2499	-0.0008909935108646346
1670	msp_2294	-0.0008936993331201077
105	msp_0112	-0.0008969831155349272
1717	msp_2365	-0.0008978078777119071
692	msp_0766	-0.0008992414745616966
1215	msp_1421	-0.0008997881524126874
538	msp_0587	-0.0008997881524126882
1497	msp_1917	-0.0009015682251998088
1021	msp_1160	-0.0009018983003181218
174	msp_0187	-0.0009021540099313807
1377	msp_1671c	-0.0009022455285314422
1953	msp_2885	-0.0009028813800901581
1202	msp_1402	-0.0009083017514238441
112	msp_0120	-0.000909167773037449
579	msp_0634	-0.0009175800974152173
1928	msp_2838	-0.0009178975017269105
974	msp_1103	-0.0009183737850556761
1223	msp_1437	-0.0009229801300168893
1904	msp_2727	-0.000923607296757607
877	msp_0983	-0.0009240622679218209
1563	msp_0295	-0.0009269323728436814
1326	msp_1592	-0.0009289583968889701
1296	msp_1543	-0.0009299567240113829
758	msp_0840	-0.0009306038915834911
1593	msp_1790	-0.0009306570856875781
405	msp_0440	-0.0009306769039839805
360	msp_0389	-0.0009309704488967497
1519	msp_1946	-0.000931714365649817
312	msp_0338	-0.0009357562997390289
1564	msp_0313	-0.0009456125117994251
1632	msp_2247	-0.0009486170075470321
1191	msp_1385	-0.0009487697662041002
876	msp_0982	-0.0009490547997049974
188	msp_0202	-0.0009499972823596829
1677	msp_2305	-0.0009517860059557616
380	msp_0411	-0.00095392801676659
1603	msp_2214	-0.0009548785801354569
6	msp_0007	-0.0009562591442718102
56	msp_0060	-0.0009599244348690663
1324	msp_1589	-0.000959950285858299
834	msp_0931	-0.0009604580239691678
993	msp_1126	-0.0009619010903911807
175	msp_0188	-0.0009624218104160913
404	msp_0439	-0.0009629626245570382
199	msp_0214	-0.0009665819827327518
1379	msp_1673	-0.0009678262748772979
980	msp_1111	-0.000968777385956256
1131	msp_1308	-0.0009722976813969973
1724	msp_2375	-0.0009736945685869611
612	msp_0670	-0.0009757646579566752
548	msp_0600c	-0.000976722311230409
630	msp_0691	-0.0009769166253461132
1652	msp_2270	-0.0009811198800474994
595	msp_0651	-0.0009815055407936737
1007	msp_1142	-0.0009815055407936737
838	msp_0938	-0.0009815055407936737
1072	msp_1227c	-0.0009815055407936737
461	msp_0501	-0.0009815055407936737
339	msp_0366	-0.0009815055407936737
247	msp_0264	-0.0009815055407936737
313	msp_0339	-0.0009815055407936737
603	msp_0659	-0.0009815055407936743
971	msp_1100	-0.0009869024607802445
489	msp_0534	-0.000990847764570463
111	msp_0119	-0.0009915174231311355
440	msp_0475	-0.000992057816867471
751	msp_0831	-0.0009948583712663744
1312	msp_1568	-0.0009957787705617862
1838	msp_2568	-0.0009968681239859371
1819	msp_2538	-0.0009969725585172173
