	Feature	Coefficient
1254	msp_1476	0.0
1268	msp_1500	0.0
1272	msp_1510c	0.0
1274	msp_1512	0.0
1281	msp_1524	0.0
1283	msp_1526	0.0
1367	msp_1658	0.0
1374	msp_1667	0.0
1494	msp_1910	0.0
1476	msp_1877	0.0
1450	msp_1831	0.0
1457	msp_1848	0.0
1459	msp_1851	0.0
1461	msp_1853	0.0
1465	msp_1858	0.0
1470	msp_1868	0.0
1472	msp_1871	0.0
1473	msp_1873	0.0
1474	msp_1874	0.0
1475	msp_1875	0.0
1477	msp_1879	0.0
1448	msp_1829	0.0
1481	msp_1885	0.0
1483	msp_1888	0.0
1484	msp_1889	0.0
1485	msp_1892	0.0
1486	msp_1893	0.0
1976	msp_2929	0.0
1487	msp_1894	0.0
1488	msp_1898	0.0
1490	msp_1903	0.0
1492	msp_1907	0.0
1449	msp_1830	0.0
1447	msp_1826	0.0
1375	msp_1668	0.0
1412	msp_1728	0.0
1376	msp_1669	0.0
1381	msp_1675	0.0
1382	msp_1676	0.0
1384	msp_1678	0.0
1386	msp_1680	0.0
1389	msp_1686	0.0
1393	msp_1693	0.0
1401	msp_1706	0.0
1404	msp_1713	0.0
1407	msp_1717	0.0
1413	msp_1729	0.0
1437	msp_1779c	0.0
1415	msp_1735	0.0
1416	msp_1738	0.0
1418	msp_1741	0.0
1419	msp_1743	0.0
1421	msp_1745	0.0
1424	msp_1749	0.0
1427	msp_1759	0.0
1431	msp_1770	0.0
1432	msp_1772c	0.0
1434	msp_1775	0.0
1518	msp_1945	0.0
0	msp_0001	0.0
520	msp_0568	0.0
585	msp_0640	0.0
553	msp_0606	0.0
808	msp_0900	0.0
807	msp_0899	0.0
554	msp_0607	0.0
805	msp_0897	0.0
559	msp_0614	0.0
797	msp_0886	0.0
591	msp_0646	0.0
382	msp_0413	0.0
595	msp_0651	0.0
597	msp_0653	0.0
600	msp_0656	0.0
602	msp_0658	0.0
603	msp_0659	0.0
606	msp_0663	0.0
788	msp_0875	0.0
549	msp_0601c	0.0
538	msp_0587	0.0
532	msp_0580	0.0
523	msp_0571	0.0
831	msp_0928	0.0
390	msp_0423	0.0
394	msp_0428	0.0
400	msp_0434	0.0
408	msp_0443	0.0
409	msp_0444	0.0
424	msp_0459	0.0
435	msp_0470	0.0
824	msp_0918	0.0
446	msp_0481	0.0
459	msp_0499	0.0
820	msp_0913	0.0
461	msp_0501	0.0
462	msp_0502	0.0
494	msp_0539	0.0
622	msp_0681	0.0
783	msp_0869	0.0
623	msp_0682	0.0
757	msp_0839	0.0
756	msp_0838	0.0
700	msp_0774	0.0
704	msp_0778	0.0
749	msp_0829	0.0
708	msp_0782	0.0
709	msp_0783	0.0
711	msp_0785	0.0
717	msp_0793	0.0
720	msp_0796	0.0
721	msp_0797	0.0
743	msp_0822	0.0
725	msp_0802	0.0
726	msp_0803	0.0
732	msp_0810	0.0
740	msp_0819	0.0
697	msp_0771	0.0
681	msp_0754c	0.0
778	msp_0863	0.0
680	msp_0752	0.0
629	msp_0690	0.0
633	msp_0695	0.0
640	msp_0703	0.0
641	msp_0704	0.0
646	msp_0710	0.0
647	msp_0711c	0.0
652	msp_0720	0.0
653	msp_0721	0.0
656	msp_0724	0.0
658	msp_0726	0.0
764	msp_0846	0.0
665	msp_0734	0.0
666	msp_0735	0.0
668	msp_0738	0.0
671	msp_0741	0.0
388	msp_0420	0.0
734	msp_0812	0.0
331	msp_0358	0.0
231	msp_0248	0.0
200	msp_0215	0.0
202	msp_0217	0.0
168	msp_0181	0.0
328	msp_0355	0.0
323	msp_0349	0.0
878	msp_0984	0.0
850	msp_0951	0.0
313	msp_0339	0.0
235	msp_0252	0.0
340	msp_0367	0.0
111	msp_0119	0.0
236	msp_0253	0.0
247	msp_0264	0.0
301	msp_0326	0.0
853	msp_0954	0.0
95	msp_0101	0.0
854	msp_0955	0.0
90	msp_0096	0.0
339	msp_0366	0.0
855	msp_0957	0.0
868	msp_0973	0.0
3	msp_0004	0.0
838	msp_0938	0.0
840	msp_0941	0.0
881	msp_0987	0.0
882	msp_0988	0.0
372	msp_0402	0.0
344	msp_0372	0.0
349	msp_0377	0.0
836	msp_0933	0.0
370	msp_0400	0.0
1501	msp_1923	-2.0910817266122815e-08
1520	msp_1947	-2.0910817266122815e-08
1206	msp_1407	-2.0910817266122815e-08
1535	msp_1991	-2.0910817266122815e-08
784	msp_0871	-2.0910817266122815e-08
472	msp_0512	-5.807251748681697e-07
787	msp_0874	-1.990860535693612e-06
674	msp_0746	-3.0456362483595747e-06
663	msp_0732	-8.367531125896335e-06
35	msp_0038	-1.0344622470269615e-05
1506	msp_1931	-1.2204739066824738e-05
577	msp_0632	-1.43054476318331e-05
475	msp_0516	-2.2733662070214178e-05
1710	msp_2357	-2.3157780556299746e-05
321	msp_0347	-2.3933292745696167e-05
283	msp_0305	-2.404212128094872e-05
1806	msp_2512	-2.604642209587162e-05
765	msp_0847	-3.280212284030397e-05
1611	msp_2223	-3.308614498562126e-05
899	msp_1011	-3.434969356910258e-05
368	msp_0398	-3.54856198442025e-05
298	msp_0323	-4.0735407948054923e-05
773	msp_0856	-4.557153572954728e-05
304	msp_0329	-4.944503445691638e-05
1291	msp_1538	-5.0978568425910256e-05
1327	msp_1596	-5.5119362786926645e-05
1057	msp_1205	-5.6049761452711016e-05
468	msp_0508	-5.6049761452711016e-05
1301	msp_1551	-5.6049761452711016e-05
1464	msp_1856	-5.6049761452711016e-05
1445	msp_1817	-5.6049761452711016e-05
1092	msp_1252	-5.6049761452711016e-05
118	msp_0127	-5.6049761452711016e-05
1390	msp_1687	-5.6049761452711016e-05
564	msp_0619	-5.832955361441944e-05
637	msp_0699	-6.353393162560807e-05
1799	msp_2500	-6.81202484455299e-05
1167	msp_1357	-7.014282221159436e-05
1156	msp_1342	-7.911234788591964e-05
343	msp_0370	-8.012959782514651e-05
1135	msp_1312	-8.3071437643277e-05
464	msp_0504	-8.82543207226955e-05
310	msp_0336	-9.015952758756641e-05
1960	msp_2894	-9.238543851172645e-05
268	msp_0288	-9.400977039453984e-05
1261	msp_1485	-9.662868722054426e-05
1344	msp_1622	-9.76782548448943e-05
1380	msp_1674	-0.00010486616969429557
93	msp_0099	-0.00010749515613996391
1643	msp_2260	-0.00011140007714963436
664	msp_0733	-0.0001116865902634239
1759	msp_2424	-0.00011531561738867396
83	msp_0088	-0.0001209731468291083
1249	msp_1469	-0.00012333494093092926
1729	msp_2380	-0.00012459045773274767
659	msp_0727	-0.0001253696610081532
754	msp_0836	-0.0001253696610081532
869	msp_0975	-0.0001253696610081532
1174	msp_1364	-0.0001253696610081532
745	msp_0824	-0.0001253696610081532
996	msp_1129	-0.0001253696610081532
944	msp_1066	-0.0001253696610081532
1270	msp_1503c	-0.0001253696610081532
1368	msp_1659c	-0.0001253696610081532
1295	msp_1542	-0.0001253696610081532
1263	msp_1491	-0.0001253696610081532
1402	msp_1708	-0.0001253696610081532
736	msp_0815	-0.0001253696610081532
946	msp_1068	-0.0001253696610081532
1267	msp_1497	-0.0001253696610081532
1222	msp_1435	-0.0001283730221985491
1385	msp_1679	-0.00012961150946717685
1101	msp_1264c	-0.00013113096375803182
453	msp_0492	-0.0001343311060279078
1701	msp_2344	-0.00013662704057049735
1147	msp_1331	-0.00013733480711735605
1091	msp_1251	-0.00014132199635424352
155	msp_0168	-0.00014496592918220296
1749	msp_2407	-0.00014502243851804693
1685	msp_2318	-0.00015531591054615963
1134	msp_1311	-0.0001553349827692213
58	msp_0062	-0.00016079543893263227
385	msp_0417	-0.00016084047997102092
113	msp_0121	-0.00016944090322998587
217	msp_0234	-0.00017058204834826776
859	msp_0961	-0.00017328767440134396
1602	msp_2213	-0.0001782363845489961
450	msp_0489	-0.00018170905965064492
870	msp_0976	-0.0001860162272730072
1287	msp_1530c	-0.0001914847970756577
227	msp_0244	-0.00019160530838040977
1854	msp_2600	-0.00019169153811139582
1338	msp_1610	-0.00019586097226743067
1258	msp_1482	-0.00019586097226743067
968	msp_1097	-0.00019586097226743067
879	msp_0985	-0.00019586097226743067
1062	msp_1213	-0.00019586097226743067
1069	msp_1221	-0.00019586097226743067
750	msp_0830	-0.00019586097226743067
927	msp_1047	-0.00019586097226743067
713	msp_0788	-0.00019586097226743067
793	msp_0881	-0.00019706634274992038
1846	msp_2588	-0.000198430478825169
60	msp_0064	-0.0001986675628612875
841	msp_0942	-0.00020057678978240758
515	msp_0563	-0.00020161111636142674
1913	msp_2795	-0.00020568110977440857
338	msp_0365	-0.00021197239283134612
1578	msp_1191c	-0.0002143870305974214
1696	msp_2336	-0.00021768216286680863
1194	msp_1389	-0.00021784451660783957
964	msp_1093	-0.00021829023991810296
166	msp_0179	-0.00022707084602365356
66	msp_0070	-0.00022799592666850605
1240	msp_1459	-0.00023253032516834854
410	msp_0445	-0.00023302200188338935
1451	msp_1834	-0.00023347261860731325
1784	msp_2471	-0.00023555037521605956
1807	msp_2513	-0.00023555037521605956
1244	msp_1464	-0.0002359925431552322
45	msp_0048	-0.00023670655299086907
346	msp_0374	-0.0002371306016203884
357	msp_0386	-0.00023720909356040687
1575	msp_1034	-0.0002374055416853617
643	msp_0706	-0.00023990486963681548
631	msp_0692	-0.00024133797351052688
1560	msp_0166	-0.00024325881755134793
716	msp_0792	-0.000246096103324689
919	msp_1038	-0.00025101374468222774
589	msp_0644	-0.00025268921421780675
851	msp_0952	-0.00025332241461979797
1671	msp_2295	-0.0002533953436504481
1527	msp_1971	-0.00025422155520768165
576	msp_0631	-0.0002575337197689381
1172	msp_1362	-0.0002582904334902756
1452	msp_1840	-0.00025835219242018834
25	msp_0027	-0.00025932110729560954
766	msp_0848	-0.00026028902196302556
1349	msp_1632	-0.0002632750688869325
1045	msp_1189	-0.00026357494741465886
565	msp_0620	-0.0002636049625470475
1037	msp_1179	-0.00026368508516613195
1063	msp_1214	-0.00026434510952089607
690	msp_0764	-0.00026728258933255566
561	msp_0616	-0.00026923000915170047
607	msp_0665	-0.0002717482773935675
427	msp_0462	-0.00027236023355017695
171	msp_0184	-0.00027389837922942023
1388	msp_1684	-0.0002768825117204076
1453	msp_1844	-0.0002770424309649719
1491	msp_1905	-0.0002770424309649719
1536	msp_1994	-0.0002770424309649719
1359	msp_1649	-0.0002770424309649719
1265	msp_1493	-0.0002770424309649719
1165	msp_1355	-0.0002770424309649719
924	msp_1044	-0.0002770424309649719
1720	msp_2370	-0.00027826739380274124
473	msp_0513	-0.00028133037759535396
1397	msp_1699	-0.00028133037759535396
556	msp_0611	-0.00028133037759535396
495	msp_0540	-0.00028133037759535396
810	msp_0902	-0.00028133037759535396
545	msp_0597	-0.00028133037759535396
1046	msp_1192	-0.00028133037759535396
816	msp_0909	-0.00028133037759535396
977	msp_1107	-0.00028133037759535396
1478	msp_1881	-0.00028133037759535396
484	msp_0528	-0.00028133037759535396
610	msp_0668	-0.00028133037759535396
492	msp_0537	-0.00028133037759535396
1071	msp_1225	-0.00028133037759535396
661	msp_0729	-0.00028133037759535396
1216	msp_1422	-0.00028133037759535396
885	msp_0993	-0.00028133037759535396
251	msp_0269	-0.00028133037759535396
729	msp_0807	-0.00028133037759535396
973	msp_1102	-0.00028133037759535396
727	msp_0804	-0.00028133037759535396
913	msp_1029	-0.00028133037759535396
862	msp_0965	-0.00028133037759535396
238	msp_0255	-0.00028133037759535396
1248	msp_1468	-0.00028133037759535396
318	msp_0344	-0.00028133037759535396
1247	msp_1467	-0.00028133037759535396
949	msp_1071	-0.00028133037759535396
1197	msp_1396c	-0.0002834119893383452
648	msp_0712	-0.00028434453143021896
1627	msp_2240	-0.00028502434851826426
1168	msp_1358	-0.0002851728192496603
1723	msp_2373	-0.00028670482487366355
662	msp_0730	-0.0002870256133817481
1657	msp_2275	-0.00028861764480606604
1277	msp_1516	-0.00028892869086363684
1426	msp_1754	-0.00028925297256354336
738	msp_0817	-0.0002910263000686551
181	msp_0194	-0.0002925727918148892
1163	msp_1353	-0.0002949461323970672
1208	msp_1409	-0.00029520859489142056
1	msp_0002	-0.00029520859489142056
611	msp_0669	-0.00029520859489142056
452	msp_0491	-0.00029520859489142056
1392	msp_1690	-0.00029520859489142056
722	msp_0798	-0.00029520859489142056
803	msp_0895	-0.00029520859489142056
1482	msp_1887	-0.00029520859489142056
1532	msp_1985	-0.00029520859489142056
1060	msp_1210	-0.00029520859489142056
1262	msp_1486	-0.00029520859489142056
1227	msp_1441c	-0.00029520859489142056
895	msp_1007	-0.00029520859489142056
1026	msp_1165	-0.00029520859489142056
627	msp_0688	-0.00029676495011876153
430	msp_0465	-0.0003015971640048759
1503	msp_1927	-0.0003028660902105634
1495	msp_1912	-0.0003028660902105634
1186	msp_1379	-0.0003028660902105634
358	msp_0387	-0.0003028660902105634
507	msp_0554	-0.00030293116750913557
1573	msp_0974c	-0.000304181919760812
355	msp_0384	-0.00030507493018299656
1567	msp_0486	-0.0003066190757375538
1576	msp_1040c	-0.00030794302846526354
190	msp_0204	-0.00030966095026474646
148	msp_0159	-0.00031193980947334063
371	msp_0401	-0.000315069411943305
1887	msp_2680	-0.00031558666977357723
1435	msp_1776c	-0.000319439510652734
928	msp_1048	-0.00032073058694508544
989	msp_1122	-0.00032133907498520427
796	msp_0885	-0.0003230246902607859
1454	msp_1845	-0.0003232787826340459
1841	msp_2580	-0.0003239951154545529
685	msp_0759	-0.00032433554337706234
1275	msp_1513	-0.0003287133878073867
1230	msp_1444	-0.0003322940568323049
1180	msp_1372	-0.0003355589736462426
403	msp_0437c	-0.0003359713964966361
1089	msp_1248	-0.0003372706206130503
842	msp_0943	-0.00034011918553481386
128	msp_0137	-0.0003457599956196098
1409	msp_1720	-0.0003457599956196098
225	msp_0242	-0.0003470873431620315
1243	msp_1462	-0.0003501540719598639
482	msp_0526	-0.0003531940223855665
132	msp_0141	-0.0003563286651634513
657	msp_0725	-0.0003590359137524784
29	msp_0032	-0.00036175113530760746
856	msp_0958	-0.00036181219807603353
1255	msp_1478	-0.00036181219807603353
684	msp_0758	-0.00036181219807603353
1436	msp_1777	-0.00036181219807603353
673	msp_0745	-0.00036181219807603353
474	msp_0515	-0.00036289834877328023
1299	msp_1549	-0.00036289834877328023
197	msp_0211	-0.00036289834877328023
872	msp_0978	-0.00036289834877328023
997	msp_1131	-0.00036289834877328023
399	msp_0433	-0.00036289834877328023
1104	msp_1269	-0.00036289834877328023
724	msp_0801	-0.00036289834877328023
366	msp_0396	-0.0003629499033182764
1271	msp_1509	-0.00036779730915431484
153	msp_0164	-0.00037032077851974297
1981	msp_2938	-0.00037086865664465087
1073	msp_1228	-0.000371046190559294
1257	msp_1481	-0.000372689675416484
169	msp_0182	-0.00037270272917311483
843	msp_0944	-0.0003734154012252619
1303	msp_1553	-0.0003765074136040703
574	msp_0629	-0.0003788744753868124
414	msp_0449	-0.00038429412510921886
776	msp_0860	-0.0003889379508482282
719	msp_0795	-0.0003901448909448081
1279	msp_1520	-0.0003901448909448081
1613	msp_2225	-0.0003965173311643576
1159	msp_1347c	-0.0003973830708676568
1112	msp_1282	-0.0003983626529676585
1366	msp_1657	-0.00039967648876763586
296	msp_0321	-0.00039967648876763586
1093	msp_1253	-0.00039967648876763586
1000	msp_1134	-0.00039967648876763586
1456	msp_1847	-0.00039967648876763586
1181	msp_1373	-0.00039967648876763586
518	msp_0566	-0.00040000761344788436
375	msp_0405	-0.0004009805499525007
916	msp_1032	-0.00040202873505041726
178	msp_0191	-0.0004029362962879278
272	msp_0292	-0.00040333934303676724
136	msp_0145	-0.0004043758455618536
193	msp_0207	-0.0004048865164824819
267	msp_0287	-0.0004075846878438497
1931	msp_2843	-0.00040992915071037507
74	msp_0078	-0.0004127840915834375
254	msp_0272	-0.0004127840915834375
645	msp_0709	-0.00041317567754651716
441	msp_0476	-0.00041540694508792665
804	msp_0896	-0.00042126493908552324
814	msp_0907	-0.00042162040599485
1680	msp_2310	-0.00042517970408075266
806	msp_0898	-0.00042536710091958596
237	msp_0254	-0.0004285177689007033
1133	msp_1310	-0.00043655035067542355
1129	msp_1305	-0.00043670454697690176
1210	msp_1412	-0.00043717600441048744
196	msp_0210	-0.00043827322106323937
676	msp_0748	-0.00044154210393493575
1815	msp_2532	-0.0004455027079504515
91	msp_0097	-0.00044587571958656057
336	msp_0363	-0.0004472076890135003
615	msp_0673	-0.0004524236722405424
1316	msp_1575	-0.0004561571618777652
324	msp_0350	-0.0004580320711652482
1347	msp_1628	-0.000462458794519622
714	msp_0790	-0.00046309504951746517
1120	msp_1291	-0.00046588080989360764
120	msp_0129	-0.0004667482786093203
1569	msp_0610	-0.00046788527470080206
1284	msp_1527	-0.0004718242988474627
1352	msp_1639	-0.0004732517444303535
154	msp_0165	-0.0004739585326865208
465	msp_0505	-0.00047496795051924623
1108	msp_1275	-0.0004768557023684733
353	msp_0382	-0.0004776161106581313
1455	msp_1846	-0.0004776161106581313
846	msp_0947	-0.00047866841083501056
348	msp_0376	-0.0004803743526755461
1728	msp_2379	-0.0004838443292260509
1049	msp_1196	-0.0004855564014149844
1414	msp_1732	-0.00048795400313642707
1686	msp_2320	-0.0004932287256006298
1831	msp_2559	-0.0004947215141300092
488	msp_0533	-0.0004948181535192383
264	msp_0282	-0.0004952996143216493
1556	msp_2207	-0.0004952996143216493
875	msp_0981	-0.0004952996143216493
1371	msp_1664	-0.0004952996143216493
555	msp_0608	-0.0004952996143216493
1224	msp_1438	-0.0004952996143216493
302	msp_0327	-0.0004952996143216493
1502	msp_1925	-0.0004952996143216493
710	msp_0784	-0.0004952996143216493
1084	msp_1243	-0.0004952996143216493
1517	msp_1944	-0.0004952996143216493
1328	msp_1598	-0.0004952996143216493
940	msp_1061c	-0.0004952996143216493
1139	msp_1318	-0.0004952996143216493
624	msp_0683	-0.0004952996143216493
1204	msp_1404	-0.0004962130554982564
1090	msp_1250	-0.000497240661337773
1058	msp_1206	-0.0004991089785991064
1355	msp_1644	-0.0005005276152886
688	msp_0762	-0.0005102050944000275
1053	msp_1201	-0.0005102140227836585
503	msp_0550	-0.0005199146232490334
782	msp_0868	-0.0005207548020303461
1396	msp_1698	-0.0005207548020303461
984	msp_1115	-0.000527271340680492
510	msp_0558	-0.0005275997060590938
223	msp_0240	-0.0005306998518282334
101	msp_0108	-0.0005358619490883079
1231	msp_1447	-0.0005362170420510974
686	msp_0760	-0.0005369058667754982
845	msp_0946	-0.0005375274523339519
501	msp_0547	-0.0005381186003851732
280	msp_0302	-0.0005391109337738599
969	msp_1098	-0.0005408341789796384
1095	msp_1256	-0.0005436912799947266
1505	msp_1930	-0.0005440826099857093
456	msp_0496	-0.0005440826099857093
1403	msp_1712	-0.0005458056412124655
1298	msp_1548	-0.0005478936252681716
184	msp_0198	-0.0005479677262062239
1031	msp_1171	-0.0005490430922151328
744	msp_0823	-0.00055437467089137
904	msp_1017	-0.0005567117994250142
614	msp_0672	-0.0005571892358053503
809	msp_0901	-0.0005594754343876677
215	msp_0232	-0.0005596898855232079
170	msp_0183	-0.0005604503316237453
586	msp_0641	-0.0005625741725943181
73	msp_0077	-0.0005627014819839554
61	msp_0065	-0.000563738609630908
1958	msp_2892	-0.0005671407583114743
1115	msp_1285	-0.0005707292892566706
299	msp_0324	-0.0005717108600271672
119	msp_0128	-0.0005718460270468141
1738	msp_2393	-0.0005725122397786949
438	msp_0473c	-0.0005728996473418448
650	msp_0716	-0.0005769432263411259
1289	msp_1533	-0.0005790095496499283
731	msp_0809	-0.0005796552476927887
920	msp_1039	-0.0005806236721489473
1405	msp_1714	-0.0005844588684782589
367	msp_0397	-0.0005879589099909906
763	msp_0845	-0.0005894272412614129
1086	msp_1245	-0.0005900316676827738
498	msp_0543c	-0.0005900316676827738
1171	msp_1361	-0.0005900316676827738
1330	msp_1600	-0.0005900316676827738
1588	msp_1783	-0.0005907209479651825
1040	msp_1182	-0.0005917979644232205
747	msp_0827	-0.0005926759438633604
655	msp_0723	-0.0005929480108147175
1816	msp_2533	-0.0005950957536337569
1740	msp_2395	-0.0006076127491794206
70	msp_0074	-0.000607687251705476
68	msp_0072	-0.0006084834072079024
1935	msp_2848	-0.0006105639550937408
276	msp_0298	-0.0006160065304501979
255	msp_0273	-0.0006168576263670769
861	msp_0964	-0.0006169693255227883
1928	msp_2838	-0.0006215719742361499
1378	msp_1672	-0.000622409099844856
1137	msp_1315	-0.0006235376665594264
535	msp_0584	-0.0006279022418687547
449	msp_0488	-0.0006295810846119107
1038	msp_1180	-0.0006367268997574449
226	msp_0243	-0.0006369180048746596
220	msp_0237	-0.00063941272934381
1099	msp_1261	-0.0006413210299342194
1626	msp_2239	-0.0006445155917957159
141	msp_0151	-0.0006448130637768933
772	msp_0855	-0.0006497151966135989
1251	msp_1472c	-0.0006509733209185918
798	msp_0887	-0.0006527926074322257
33	msp_0036	-0.0006539074853038896
65	msp_0069	-0.0006544268311294755
162	msp_0175	-0.0006566944701806002
80	msp_0085	-0.000658969216754864
531	msp_0579	-0.0006591725555737171
1755	msp_2419	-0.0006604470720898737
1190	msp_1384	-0.0006604470720898737
1039	msp_1181	-0.0006617186873778887
1433	msp_1773	-0.0006628302254044255
596	msp_0652	-0.0006634451483399588
1014	msp_1150	-0.0006635220840071523
281	msp_0303	-0.0006642909607551307
363	msp_0392	-0.0006644178134545142
522	msp_0570	-0.0006677503949537424
189	msp_0203	-0.0006683265643792146
17	msp_0018	-0.0006720802680701983
616	msp_0674	-0.0006781090442060517
578	msp_0633	-0.0006783585140197172
823	msp_0917	-0.0006832941236690101
1568	msp_0603c	-0.0006836386915631899
27	msp_0029	-0.0006863654264691303
1300	msp_1550	-0.0006866365165620408
1953	msp_2885	-0.0006894777046645357
46	msp_0049	-0.0006895300779681987
811	msp_0903	-0.000689817336793822
1428	msp_1763	-0.0006907813041310832
415	msp_0450	-0.0006916422274266725
1214	msp_1420	-0.0006924396676414461
182	msp_0195	-0.0006930275632951744
1012	msp_1147	-0.0007006513438139335
598	msp_0654	-0.0007010601988485296
275	msp_0297	-0.0007023231947216919
770	msp_0853c	-0.0007049897266320572
884	msp_0992	-0.0007068636915812052
1193	msp_1388	-0.0007102405319679211
730	msp_0808	-0.000715639180926175
305	msp_0330	-0.0007160296036490271
188	msp_0202	-0.0007170540252291208
815	msp_0908	-0.0007203867802419294
1365	msp_1656	-0.0007247765556086305
563	msp_0618	-0.0007258365857098396
934	msp_1054	-0.0007264879493337099
230	msp_0247	-0.0007295174480167274
569	msp_0624	-0.0007301338596124311
1066	msp_1218	-0.0007310313776180845
81	msp_0086	-0.0007313678934405964
386	msp_0418	-0.0007315888953044966
965	msp_1094	-0.0007351413038090453
287	msp_0309	-0.0007354974306354768
567	msp_0622	-0.0007394965589025658
1211	msp_1413	-0.0007395598521868011
309	msp_0335	-0.0007410627045711484
1829	msp_2556	-0.0007484416046956578
1114	msp_1284	-0.0007507659077797914
455	msp_0494	-0.0007521612043302503
418	msp_0453	-0.0007534295651406364
327	msp_0354	-0.0007544142430023583
234	msp_0251	-0.0007555804318851552
1828	msp_2555	-0.0007564258350664251
1417	msp_1740	-0.0007599244206681971
1294	msp_1541	-0.0007646429727376735
502	msp_0548	-0.0007663750286721984
1797	msp_2497	-0.0007665642522740397
361	msp_0390	-0.0007669507805613375
618	msp_0676	-0.00076885203368268
817	msp_0910	-0.0007692374215112152
147	msp_0158	-0.0007704488327638996
392	msp_0425	-0.0007717673774579525
4	msp_0005	-0.0007748072758277255
1326	msp_1592	-0.0007768269273596486
819	msp_0912	-0.0007774649492038499
187	msp_0201	-0.0007790517309473888
401	msp_0435	-0.000781548647060041
1223	msp_1437	-0.0007826902517417537
866	msp_0970	-0.0007855447578926109
1596	msp_1801	-0.0007863238709764605
952	msp_1076	-0.0007898078524774634
1825	msp_2551	-0.0007919024107458345
1597	msp_1802	-0.0007928924492999159
1260	msp_1484	-0.0007993314166702319
481	msp_0525	-0.000800418822246197
644	msp_0707	-0.0008025256724054833
134	msp_0143	-0.0008047140034020731
514	msp_0562	-0.000808468959612185
706	msp_0780	-0.000812822547332487
156	msp_0169	-0.0008133363818977566
774	msp_0858	-0.0008154905386364594
1632	msp_2247	-0.0008163204868127294
149	msp_0160	-0.000817393071015165
369	msp_0399	-0.0008210965946638202
1157	msp_1343	-0.0008231911455368839
608	msp_0666	-0.0008249865768352639
974	msp_1103	-0.0008251940798484484
1844	msp_2586	-0.0008260506164671669
1864	msp_2625	-0.0008260506164671669
1711	msp_2358	-0.0008260506164671669
1362	msp_1653	-0.0008275148266996251
186	msp_0200	-0.0008285239883265513
558	msp_0613	-0.0008301870545164693
64	msp_0068	-0.0008335400761099199
173	msp_0186	-0.0008345782898509516
204	msp_0220	-0.0008352243704169852
894	msp_1006	-0.0008365998245569708
826	msp_0922	-0.0008379806662480895
863	msp_0966	-0.0008383403640189357
1370	msp_1662	-0.0008388117466865515
26	msp_0028	-0.0008392181724850057
1042	msp_1185	-0.0008410661787734102
1458	msp_1850	-0.0008442444693707097
1677	msp_2305	-0.0008443679130644513
829	msp_0926	-0.0008450842202973464
998	msp_1132	-0.0008533497838955258
1773	msp_2448	-0.0008588619669249577
208	msp_0224	-0.0008645123338512649
165	msp_0178	-0.0008646386693544724
1097	msp_1258	-0.0008653811791375201
609	msp_0667	-0.0008654078834976639
929	msp_1049	-0.0008658460597066713
105	msp_0112	-0.0008661723397971045
634	msp_0696	-0.0008724157618484122
715	msp_0791	-0.0008789590312737184
389	msp_0422	-0.0008825065723895161
1296	msp_1543	-0.0008836267507584294
1021	msp_1160	-0.0008845145985028842
1102	msp_1265	-0.0008871930528764861
1985	msp_2943	-0.0008894743948386922
947	msp_1069	-0.0008906822101243582
692	msp_0766	-0.0008910542125852616
246	msp_0263	-0.0008917423480944655
1121	msp_1292	-0.00089217954159873
1280	msp_1522	-0.0008925028603873341
405	msp_0440	-0.0008957424085461105
867	msp_0972	-0.0008974082154073911
1838	msp_2568	-0.0009075540517606212
912	msp_1027	-0.0009085027096914869
1444	msp_1816	-0.0009130738711089833
175	msp_0188	-0.0009147501819342074
112	msp_0120	-0.0009148187343198257
266	msp_0286	-0.0009202582782309971
207	msp_0223	-0.0009219000337599268
1574	msp_1028c	-0.0009219269075963041
877	msp_0983	-0.0009269259337086117
295	msp_0319	-0.0009275000018317541
1519	msp_1946	-0.0009290957467278214
312	msp_0338	-0.0009294732985296946
1603	msp_2214	-0.0009309806707169477
360	msp_0389	-0.0009311774337310557
908	msp_1022	-0.0009314588293215782
477	msp_0518	-0.0009366411039833974
404	msp_0439	-0.0009394159105904168
789	msp_0876	-0.0009436401935338663
56	msp_0060	-0.0009440944684287381
6	msp_0007	-0.0009455780162805274
164	msp_0177	-0.000946244491715052
34	msp_0037	-0.0009503459491730297
1191	msp_1385	-0.000952731353814926
380	msp_0411	-0.0009528850836328821
1921	msp_2826	-0.0009541046485887893
489	msp_0534	-0.0009572005867021763
1670	msp_2294	-0.0009575239543174481
1425	msp_1750	-0.0009626930829655148
1377	msp_1671c	-0.0009636575555396641
760	msp_0842	-0.0009665848496109492
1652	msp_2270	-0.0009666143040236151
396	msp_0430	-0.0009677053933148226
199	msp_0214	-0.00096959276113909
1391	msp_1689	-0.0009700997118319951
406	msp_0441	-0.0009713874829313779
1724	msp_2375	-0.000973465064092317
834	msp_0931	-0.0009758974747051266
212	msp_0228	-0.0009761734418589043
395	msp_0429	-0.0009764128830573065
1628	msp_2243	-0.0009814097527528541
245	msp_0262	-0.0009828407796297297
379	msp_0410	-0.0009828918295182113
253	msp_0271	-0.0009833241492748165
1252	msp_1473c	-0.000987953744990113
1778	msp_2455	-0.000988260161406107
110	msp_0118	-0.0009882848671775464
550	msp_0602c	-0.0009905101248627625
1564	msp_0313	-0.0009918172893913528
513	msp_0561	-0.000995110091405138
1493	msp_1908	-0.0009981872309412475
